"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Black Redstart",2,4714,4665,4878.605,1974.775,1919.16625,2026.25,2759,2681.99375,2927.8075
"Common Myna",2,2417,2417,2417,2173,2173,2173,244,244,244
"Crimson Sunbird",2,1554.5,1502,1580,1248,1214,1259,309.149999999999,251.52125,360.8525
"Gray Bushchat",2,2629.25,2624.43875,2645,2146,2112.52375,2173,491.150000000001,454,528.12125
"Gray-hooded Warbler",0,2478.2,2417,2499,2417,2417,2417,61.1999999999989,0,82
"Himalayan Bulbul",2,2417,2417,2417,2201,2178.8975,2233,216,184,238.1025
"House Sparrow",2,3845,3707.785,3924.9525,2417,2317.4,2417,1429,1296.785,1550.665
"Large-billed Crow",2,2893,2844,2893,2630,2630,2630,263,214,263
"Little Cormorant",2,968.774999999999,870.9,1011,761,683.562499999999,767.55,212.85,109.975,286.978749999999
"Red-vented Bulbul",2,2173,2173,2173,2035,1988.585,2067,138,106,184.415
"Rufous Treepie",1,918.6,861,954.25625,1048.9,1007.795,1092.61,-128.849999999999,-196.906250000003,-68.9374999999984
"Russet Sparrow",2,2712.6,2698.4,2747.66375,2417,2417,2417,295.599999999999,281.400000000001,330.663749999999
"Yellow-billed Blue-Magpie",2,2511,2510,2511,2438.69999999999,2417,2499,71.3750000000032,11.5987500000004,94
"Alexandrine Parakeet",1,1427,1390.8,1497,1819.9,1724.86875,1902.0625,-390.150000000001,-473.237499999996,-269.988749999999
"Black Kite",0,1949,1901,1969.205,1941.05,1890,1952,3,-42.4049999999997,52.7174999999994
"Blue Whistling-Thrush",2,2893,2866.18,2893,2499,2499,2499,394,367.179999999999,394
"Eurasian Jackdaw",1,2704,2696.2,2751.37625,3197,2766.7,3197,-491.4,-500.215,-62.6999999999962
"European Goldfinch",2,3712,3661.43875,3779.64625,3241.75,3237,3243.0025,471.1,419.646250000001,538.866249999999
"European Starling",1,2142.85,1889.3,2192.35,3240,3240,3240,-1097.15,-1350.7,-1047.65
"House Crow",0,1794.85,1740.9025,1825.2325,1810,1785.615,1810,-9.27499999999986,-65.0325,27.5225
"Rose-ringed Parakeet",0,1352.45,1318.765,1413,1286.65,1255,1365.9125,64.3999999999996,-30.7499999999996,135.01
"Streaked Laughingthrush",2,2738,2695.4,2775.015,2635.4,2630.54875,2641.605,101.974999999999,60.6950000000003,143.201249999999
"Bar-tailed Treecreeper",2,2826.5,2784,2895.5375,2499,2499,2531.4,326.6,281.377499999999,393.537499999999
"Coal Tit",2,3144.7,3057.1975,3216,2893,2892.75,2900.5,251.325,163.9975,323
"Plain Mountain Finch",2,4650.75,4592.48625,4686.6,2860,2852.8,2860,1791.65,1734.945,1827.75125
"Rock Bunting",2,4162,4095.6,4203.9025,2417,2417,2417,1745,1678.6,1786.9025
"Yellow-breasted Greenfinch",0,2860.5,2836,2888,3214,2606.24999999998,3218.2075,-350.9,-379.20375,253.325000000016
"Egyptian Vulture",0,1838.65,1758.25,1945,1659.05,1303.785,1839.27875,172.750000000001,-51.1274999999997,534.462500000001
"Plumbeous Redstart",2,3251,3216,3299.5,2630,2630,2630,621,586,669.5
"Black Bulbul",2,2499,2499,2499,2376.85,2293,2417,122.150000000001,82,206
"Cinereous Tit",2,3420,3307,3487,3237,3237,3237,183,70,250
"Green-backed Tit",2,2548,2514.15,2598.5,2499,2499,2499,49,15.1499999999992,99.5
"Oriental Turtle-Dove",2,3512,3487,3538,2284.75,2194.7125,2312,1233.475,1175.75,1318.8075
"Common Rosefinch",2,4091.9,3995.92875,4211,2950.19999999999,2844,3201.3275,1155.30000000001,866.050000000002,1367
"Great Barbet",0,2483.95,2417,2499,2417,2417,2417,66.9499999999998,0,82
"Ashy Drongo",2,2485.9,2417,2499,1630.6,1450.12875,1870,852.249999999999,619.705000000001,1027.77375
"Eurasian Sparrowhawk",2,3878,3592.31125,4411,3322.95,3263,3383.25,575.799999999999,254.268749999999,1093.5625
"Gray Wagtail",2,3730.6,3607.19375,3848,1818.55,1799.195,1884.65375,1906.6,1754.12875,2036.2075
"Gray-winged Blackbird",2,2511,2510,2532,2381.6,2307.22625,2417,135.299999999999,93,216.113750000001
"Himalayan Griffon",2,3864.25,3700.4875,4097.1,2680,2668.4875,2681.3,1185.25,1019.975,1417.4275
"White Wagtail",2,4266.15,4247,4369.015,1611.9,1596.8,1734.5225,2652,2527.78875,2762.64
"White-capped Redstart",2,3789.6,3674.55,3986.50375,2642,2630,2645,1152.4,1032.5125,1348
"Spotted Dove",2,2173,2173,2173,1309,1255,1324.03,864,848.97,918
"Black-headed Jay",0,2417,2417,2417,2417,2417,2417,0,0,0
"Eurasian Kestrel",2,4464.975,4331.7375,4468.03,4142.6,3527.79625,4149.8,323,189.795,907.400000000011
"Gray-headed Canary-Flycatcher",2,2499,2499,2499,1332,1283.4575,1375.5375,1167,1122,1215.5425
"Indian White-eye",2,2114.975,2093,2146,2002,1962.8325,2011.6075,110.950000000001,82,160.4225
"Rock Pigeon",0,2067,2035,2076.25375,2067,2049,2067,0,-32,18
"Scaly-bellied Woodpecker",2,2738,2685.4875,2810,2631.5,2628,2639,104,52.49625,178.805
"Spotted Forktail",0,2472.9,2417,2495.25,2417,2417,2417,55.8999999999992,0,78.25
"Black Drongo",2,1681,1606.04875,1750.2075,861,827,861,829.925,751.29125,908.3175
"Common Kingfisher",0,1775.3,1629.2,1847.5,1763.125,1696.8,1810,5.59999999999991,-137.48625,94.5537499999995
"Eurasian Coot",2,4534,3487,4536,3237,3234.25,3237,1297,250,1299.9
"Eurasian Moorhen",2,3242.725,3238.9975,3261.105,3220,3218.6,3220,22.8,18.9975,41.1049999999999
"Gray Heron",0,3240,3231.88625,3279.3,3237.5,3231,3240,3.5,-5.67750000000009,41.8750000000001
"Little Grebe",2,3181,3181,3185.95,1587,1581.4975,1595,1594.2,1586,1600.20125
"Mallard",2,4224.5,3263,4507.6825,3245,3242.9975,3249.00625,979.5,18,1263.18125
"White-throated Kingfisher",0,1580,1580,1584,1584,1581,1588,-4,-8,0.203750000000039
"Black-throated Tit",2,2599.25,2539.16,2615.76875,2417,2417,2417,182.25,122.159999999999,198.76875
"Variegated Laughingthrush",2,3444.65,3347.39,3523.1075,2881.45,2855,2893,567.725000000001,462.23,660.52
"Eurasian Jay",2,2484,2484,2484.9,2417,2417,2417,67,67,67.8999999999996
"Gray-headed Woodpecker",0,2484,2417,2499,2417,2417,2417,67,0,82
"Himalayan Woodpecker",2,2893,2893,2956.1725,2860,2860,2860,33,33,96.1724999999994
"Asian Barred Owlet",2,2313.775,2230.585,2417,2174.375,2173,2229.4,138,41.5850000000008,244
"Crested Kingfisher",2,1781.85,1757,1863.30625,1739.15,1667.45,1757,59.0749999999997,6.28500000000018,162.97125
"Golden Eagle",2,5340.6,4815,5359,4211,4211,4211,1129.6,604,1148
"Jungle Babbler",1,1419,1412.8475,1419.75375,1464.9,1434,1516.51125,-47.7999999999984,-97.949999999998,-15
"Jungle Myna",2,1952,1952,1966,1583,1372.5,1619.4,372.975,333.04875,583.5025
"Oriental Magpie-Robin",2,1434,1419,1488.3075,1209.2,1094,1255,235.150000000003,172,349.693749999997
"Red-wattled Lapwing",0,827,827,827,831.899999999999,827,898,-4.8999999999993,-71,0
"Lemon-rumped Warbler",2,3243.9,3216,3284.95,2282,2224.79875,2293,978.15,923,1045.52875
"Blue-throated Barbet",2,2011,2010,2016.7,1901,1870,1934.6,109.5,76.4000000000001,141
"Brownish-flanked Bush Warbler",2,2763.6,2712.2,2784,2233,2146.23625,2288.8,536.6,457.05,632
"Common Tailorbird",1,920,898,965.254999999998,1157,1138.09125,1164,-232.050000000002,-260.902500000001,-185.137499999998
"Indian Pond-Heron",2,3190,2063.18999999999,3231.50625,1595,1590.59625,1601,1592,468.189999999993,1636.5
"Little Egret",2,1624.05,1612.89875,1772.5,1579.85,1579,1582.2,44.0249999999999,31.8499999999999,193.5
"Plum-headed Parakeet",2,1775.75,1684.8925,1834.4075,1365,1352,1383,412,321.156250000001,480.36375
"Black-chinned Babbler",2,2417,2417,2417,2224.75,2174,2233,192.25,184,243
"Brown-fronted Woodpecker",0,2370,2264.0225,2417,2242.75,2233,2286.0125,120.5,-0.0224999999999783,181.9075
"Chestnut-bellied Nuthatch",2,2067,2049,2091.4,1917.8,1790.85,1951,156.05,108.5775,277.802500000001
"Himalayan Prinia",2,2233,2197,2233,2131.8,2113.9925,2173.9,90.6000000000001,36.2950000000002,119
"Kalij Pheasant",0,2417,2417,2449.415,2417,2417,2493.6,0,-76.5999999999999,25.3174999999979
"Pied Kingfisher",0,1587,1585,1598.25,1594.5,1585.6975,1605,-5.40000000000009,-19,7.70749999999982
"Red-billed Leiothrix",0,2045,2009.755,2049,2070.35,2049,2095.25,-26.0750000000002,-68.1225000000003,0
"Rufous Sibia",2,2619.95,2598,2627,2417,2417,2417,202.95,180.999999999999,210
"Slaty-blue Flycatcher",2,3165,3100.9025,3213.05,1601,1583.0125,1640,1563.55,1499.96375,1616.35125
"Eurasian Hoopoe",2,4251.95,4211,4265.0525,1838.35,1721.19625,2071.5,2401.675,2173.25,2524.31125
"Slaty-headed Parakeet",2,2417,2417,2417,2173,2173,2179,244,238,244
"Long-tailed Minivet",2,2810,2788,2833.815,2173,2134.7375,2173.55125,641,615,681.8
"Eurasian Collared-Dove",2,2417,2417,2417,1585.85,1410.49875,1614.305,831.15,802.695000000001,1006.50125
"Long-tailed Shrike",2,3423.725,3345.425,3520.76,2026.3,1926.8975,2068.2,1407.275,1326.2,1536.03
"Brown Dipper",2,3839.35,3582.36,3885.15,3420,3420,3433.4,413.700000000001,162.359999999999,465.15
"Greenish Warbler",2,3242,3203.63375,3319.65,852.099999999999,704.02625,1167.1775,2416.4,2099.485,2556.4075
"Siberian Stonechat",2,3412.05,3230.59,3504,2021,1917.125,2049,1379.975,1194.45,1540.8425
"White-capped Bunting",2,2934,2934,2934,2009,1999.55,2037.75,925,896.25,934.45
"Baya Weaver",0,827,827,827,827,827,827,0,0,0
"Black-winged Stilt",2,4536,4531.475,4538.5,602,602,602,3934,3928.5,3936.5
"Cattle Egret",2,1319.8,1149.35,1550.485,1013.1,860.022499999997,1187.1225,280,39.5000000000007,551.130000000001
"Common Sandpiper",2,4533.675,4524,4534,1843,1779,1886,2688.85,2640,2755
"Pied Bushchat",0,1906.25,1830.995,1949.3075,1662.8,1375.2,1904.90125,246.200000000001,-15.53125,541.53875
"White-breasted Waterhen",0,912.1,805.800000000001,1103.40249999999,853.7,794.82875,919,53.1000000000001,-48.76375,246.075
"Barn Swallow",2,3244.95,3237,3263,2108,2108,2108,1136.95,1129,1155
"Gray-breasted Prinia",0,1434.175,1419,1505.1525,1480,1419,1515.85,-23.2249999999965,-86.50875,73.1075000000001
"Paddyfield Pipit",0,843.549999999999,618,1011.5275,776.199999999999,666,985.323749999999,64.2999999999998,-266.777500000001,304.236249999999
"Red-rumped Swallow",1,2027.125,2011,2035,2102.8,2078.4875,2108,-75.7750000000002,-97,-48.49375
"Indian Robin",2,1359.1,1323,1393.01,1250.45,1226,1258.2,113.55,68,158.4
"Purple Sunbird",2,1192,1157,1223.7025,827,690.6775,861,376.599999999999,318.49625,496.836250000001
"Indian Peafowl",0,1490.6,1436.1,1614,1486.65,1238.1,1617,24.8500000000013,-139,290.400000000001
"Brown-headed Barbet",0,827,827,831,827,827,827,0,0,4
"Coppersmith Barbet",0,861,848.2075,861,901.649999999999,852.5,1011,-41.5499999999998,-150.079999999999,8.5
"Green Bee-eater",0,696.4,666,743.5,784,702.19375,817.9,-82.7500000000002,-121.905,1.51749999999999
"Red Junglefowl",0,1699.275,1573,1791,1680.4,1577,1746.105,13.0250000000002,-131.9025,169.909999999999
"Scaly-breasted Munia",0,1542,1482,1580,1550,1419.195,1580,-6.39999999999986,-81.3550000000001,142.517500000001
"White-throated Fantail",2,1767.1,1679.6,1832,1628.875,1575.3975,1682.9575,148.4,44.4637499999995,241.462500000001
"Ashy Prinia",1,827,827,831,968,871.8,1157,-141,-330,-44.39375
"Asian Koel",2,2040.9,1993.3875,2089.65625,766.549999999998,678.44375,778.899999999998,1289.4,1240.9375,1369.4875
"Greater Coucal",0,827,827,844.01,827,827,827,0,0,17.01
"Indian Gray Hornbill",1,827,827,829.9,908.449999999999,853.350000000001,972.381249999999,-81.4499999999989,-145.381249999999,-26.3500000000008
"Hill Partridge",2,2893,2893,2933.5,2490.6,2454.24875,2499,402.85,394,454.5
"Chestnut-bellied Rock-Thrush",2,2893,2818.3,2928.6,2176,2123.8875,2183,724.3,653.46,786.2225
"Hume's Warbler",2,3185.025,3036.05375,3240.21,1814,1769.8775,1870,1366.875,1216.63625,1452.09
"Pink-browed Rosefinch",2,3617,3540.755,3621,2499,2499,2499,1118,1041.755,1122
"Rosy Pipit",2,4364.95,4115.975,4539.585,1763.9,1600.7975,1784.1,2669.475,2340.08375,2872.1875
"Fulvous-breasted Woodpecker",2,2111.5,2034.46625,2219.1375,1870,1661.6,1913,281.875,153.24125,483.22
"Gray-capped Pygmy Woodpecker",2,2042.7,1930.2825,2073,1768.4,1638.74375,1840,270,137.1175,396.98125
"Rusty-cheeked Scimitar-Babbler",0,2417,2417,2417,2343,2288.5725,2417,73.4000000000005,0,128.4275
"Small Minivet",2,900.8,845.7025,985,809.1,666.06,827,110.65,27.2574999999999,241.8675
"Brown Rock Chat",0,827,827,827,827,827,827,0,0,0
"Common Babbler",0,828.9,827,852,827,827,827,1.90000000000009,0,25
"Gray Francolin",0,830.7,827,852,811,749.448749999999,827,31.0000000000001,0,89.0600000000002
"Laughing Dove",0,1012.3,827,1189,1218,827,1535.9,-178.500000000002,-564.7525,213.830000000004
"Brahminy Starling",2,1056,1011,1208.17375,827,827,827,229,184,381.173749999999
"Common Redshank",2,4539,4536,4541.76625,3263,3263,3263,1276,1273,1278.76625
"Gray-throated Martin",0,731.85,647.98375,812.45,666,602,669.3075,113.5,-17.5437500000006,167.6775
"Rufous-bellied Niltava",2,2510.85,2501.18625,2511,1889.25,1757,1989.78125,620.475,519.99875,754
"Citrine Wagtail",2,4534,4505.875,4534,1580,1192.6,1632.5,2953.2,2896.84375,3333.565
"Black-rumped Flameback",2,861,828,861,696.6,666,793.602499999999,160.525,52.2924999999993,195
"Green Sandpiper",2,4534,4433.27125,4535.4,3245,3245,3263,1286.3,1186.6825,1290.10125
"Indian Spot-billed Duck",0,602,602,602,602,602,602,0,0,0
"Spotted Owlet",0,827,827,836.85875,827,827,827,0,0,9.8587499999999
"Bar-headed Goose",2,4539.85,4536,4555.25,602,456,800.972499999998,3947.55,3744.945,4084.85
"Bank Myna",0,1113.45,661.985,1280.95,664.7,602,776.729999999999,442.125,-0.0449999999999935,635.6
"Bluethroat",2,3845,3616.425,3878,1585,1580,1586.25,2260,2032.0125,2293.5
"Asian Pied Starling",0,827,827,827,827,827,827,0,0,0
"Rufous-naped Tit",2,3378,3113.2,3451,2939.85,2918,2953.45,428.85,181.0125,511.258750000001
"Indian Roller",2,601,464.99375,637.5375,444.65,433.91625,491.1,147.825,9.99874999999996,191.1725
"Crested Serpent-Eagle",0,2417,2417,2417,2417,2417,2417,0,0,0
"Fire-fronted Serin",2,4433.225,4317.79875,4521,3735.8,3656.3,3869,699.300000000003,548.200000000001,804.51625
"Shikra",0,1801.2,1613,1849.7075,1641.05,1414.74375,1752.2,158.475,-53.528750000002,391.58375
"Hair-crested Drongo",2,1279,1255,1297.8,912.899999999999,863.4875,1011,358.8,255.975000000001,411.701250000001
"Wire-tailed Swallow",0,827,827,827.035,1073.05,827,1133,-246.049999999999,-306,0
"Oriental Honey-buzzard",2,1946.3,1675.28,2013.9,1580,1134.65,1584.35,370.65,95.1524999999999,800.400000000004
"Yellow-eyed Babbler",0,827,827,828.505,827,827,859.5375,0,-32.5374999999998,1.5
"Orange-headed Thrush",2,996.275,926.87625,1009.45375,666,666,677.0875,329.074999999999,260.87625,343.45375
"Puff-throated Babbler",1,887.625,861,971.799999999999,1197.05,973.341249999999,1255,-313.924999999999,-394,-72.1387500000008
"Verditer Flycatcher",2,2499,2499,2499,1943.35,1703.46875,2049,555.650000000002,450,795.53125
"White-browed Wagtail",2,2652,2004.185,3124.6925,879.049999999997,802.37,1064,1734.275,1058.19125,2245.8425
"Peregrine Falcon",2,2644,2295.15,2830.1,2081.95,2015.22,2100,571.85,212.605,797.337499999999
"Speckled Piculet",0,2050.375,1955.3,2324,2174.65,2095.0875,2228.05,-123.5,-235.425,148.254999999998
"Whiskered Yuhina",2,2511,2510,2512.4,2499,2499,2499,12,11,13.4000000000001
"Bearded Vulture",2,5359,5359,5359,4211,4211,4211,1148,1148,1148
"Chukar",2,4764.4,4706,5147.65999999999,4211,4211,4211,553.399999999997,495,936.659999999995
"River Lapwing",0,543.1,477.17,627.00375,615,535,677.199999999999,-68.8999999999994,-177.12625,55.0075
"Ruddy Shelduck",2,4646.8,4544.5,4705.25,3263,3237,3263,1387.4,1283.24375,1449.10875
"Fire-breasted Flowerpecker",2,2499,2499,2499,2067.4,1898.88,2109.5,431.6,389.5,600.120000000001
"Black Francolin",2,2417,2417,2417,2200.4,2179.595,2229,216.45,187.8,237.405
"Red-billed Chough",2,4713,4665,4825.9,4211,4211,4211,502,454,614.899999999997
"Yellow-billed Chough",2,5267,5267,5267,4252.8,4211,4265.02375,1014.2,997.150000000001,1056
"Lesser Whitethroat",2,3711.875,3558.185,3843.215,827,827,989.5,2853,2638.2975,3013.2
"Red-naped Ibis",0,403.5,352.9075,422,422.45,411.51875,438,-22.4499999999999,-75.23875,0
"Pale-billed Flowerpecker",0,778.2,681.19875,861,900,810.8875,992.025,-121.325,-270.805,5.68875000000028
"White-throated Laughingthrush",0,2417,2417,2417,2417,2417,2417,0,0,0
"Himalayan Black-lored Tit",2,2393.65,2217.19,2479.00625,2141.85,2114.95,2153,260.549999999998,87.3925000000005,358.51125
"Booted Eagle",2,3244,3240.06,3262.0025,1256.05,1226,1583.0175,2003.4,1657.4625,2018.5525
"Common Iora",2,850.9,812.105,881.56625,767,631.75,810.53,84.2500000000001,30.2650000000002,217
"Brown-headed Gull",2,4538.3,4536,4541.415,1579,1572.76,1579.25,2959.7,2957,2967.1075
"Gray Treepie",0,2417,2417,2417,2417,2417,2417,0,0,0
"Hill Pigeon",2,4843.1,4713.54625,4992.42,4380.25,4318.25,4389,463.575,330.24875,617.882499999997
"Snow Pigeon",2,4934.6,4678.0675,5089.7775,4047,4024.8325,4047,892.599999999999,631.0675,1049.0125
"Little Swift",0,1952,1952,1964.02,1952,1573,1952,0,0,379
"Collared Owlet",2,3207.925,2893,3262.70625,2680,2674.225,2680,527.924999999999,213.825,582.70625
"Koklass Pheasant",0,3166,3079,3226,3183.25,3025,3236,-17.1250000000002,-141.29875,141
"Himalayan Shrike-Babbler",2,2604.2,2604.2,2604.2,2417,2417,2417,187.2,187.2,187.2
"Lesser Yellownape",0,2049,2011,2108.2,2001.4,1870,2054.5625,58.1,-15.1537499999992,187.71375
"Himalayan Monal",2,3568.65,3518,3626.55,3236,3236,3237.65,332.65,280.35,390.55
"White-winged Redstart",2,5345,5277.42625,5359,3717.1,3681.7,3719.9,1628.6,1564.84625,1671.75
"Horned Lark",2,5254.85,5052.7525,5346.4175,4382.5,4334.5,4393.9,873.1,670.252499999999,971.7175
"Chestnut-crowned Laughingthrush",2,2767.75,2744,2835.00375,2417,2417,2417,350.75,327,418.003750000001
"Asian Emerald Dove",2,1601,1411.6,1743.8,1332,1305,1344.50375,270.949999999999,79.599999999999,418.699999999999
"Robin Accentor",2,5306.65,5267,5345,4211,4211,4211,1095.65,1056,1134
"Eurasian Magpie",2,4251.65,4211,4253,4148,4148,4148,103.65,63,105
"Bar-winged Flycatcher-shrike",2,1684.45,1488.035,1949.2,1465.8,1364.17875,1559.9,229.3,8.37749999999958,531.1175
"Red-billed Blue-Magpie",0,2148.175,2115,2180.805,2173,2138,2201.0125,-17.4749999999999,-65.5712499999998,33.3600000000003
"White-crested Laughingthrush",0,1738.45,1558.5,1870,1870,1870,1870,-131.55,-311.5,0
"Dusky Crag-Martin",1,883.5,861,962.558749999997,1227,1090.6,1416.05,-347.850000000001,-542.795,-183.385
"White-tailed Nuthatch",2,2643.65,2627,2738.6,2624.75,2615.5,2626.85,19.2749999999978,0.599999999999909,114.3
"Eurasian Nutcracker",2,3228,3054.765,3269,2860,2860,2917.75,361.5,174.325,409
"White-collared Blackbird",2,3355.55,3235.95,3377.2,2619.4,2564.45,2633.4,736.4,617.98125,794.50625
"Greater Flameback",0,861,815.04,861.4,900.000000000001,861,1035,-46.4000000000007,-178.2,0
"Striated Laughingthrush",2,2479,2428,2489.4,2417,2417,2417,62,11,72.3999999999996
"Small Niltava",2,2417,2417,2417,1773.2,1757,1794,643.8,623,660
"Black-hooded Oriole",0,721,666,752,666,655.9975,666,55,0,86
"Stork-billed Kingfisher",0,602,602,744.08,633,602,666,-22.3999999999996,-64,113.235
"Jungle Owlet",0,700.25,666,848.04625,713.1,655.48,827,0,-150.06875,166.61
"Rufous-bellied Woodpecker",2,2727.25,2684.8,2738,2485.8,2417,2490.45,244.3,202.988749999999,305.95
"Blue-bearded Bee-eater",0,827,761.9225,870.9,773.225,666,861,48.0000000000001,-72.4087500000001,195
"Scarlet Minivet",2,2412.25,2156.60875,2494.8,1925.5,1870,1994.6,490.125,220.385000000001,620.75
"Lineated Barbet",0,828.199999999999,738.169999999999,867,724.4,666,836.42,87.9000000000001,-61.4300000000004,195
"Green-tailed Sunbird",2,2660,2650.1,2706.8,2417,2221,2417,246.899999999999,234.75,445.000000000001
"Oriental Pied-Hornbill",0,827,827,827,827,827,859.305,0,-32.3049999999997,0
"Maroon Oriole",0,2417,2417,2417,2417,2417,2417,0,0,0
"Velvet-fronted Nuthatch",2,861.3,861.3,861.3,685.65,685.65,685.65,175.65,175.65,175.65
"Black-faced Warbler",0,2417,2417,2417,2417,2417,2417,0,0,0
"Red-whiskered Bulbul",0,822.1,780,827,827,791,827,-1.90000000000146,-47,28.4099999999999
"Greater Yellownape",0,2100,2049,2174.9475,2075.7,2035,2115.5,18.1999999999998,-43.8600000000004,105.71
"Blue-winged Minla",0,2126.775,2073,2173.45,2118.5,2077.05,2174,-3.15000000000009,-93.01875,72.51625
"Bronzed Drongo",2,2093,2073.25,2109.8375,2049,1929.825,2063.4,35.9499999999998,24.25,166.1375
"Streak-breasted Scimitar-Babbler",0,2417,2417,2417,2417,2417,2417,0,0,0
